hour_dt,predicted_kwh,tariff_price,actual_kwh,utilization,satisfaction
2018-11-15 03:00:00+00:00,28.50135819560628,0.25132348519895287,13.307,0.46689003059690626,0.9947060592041885
2018-11-15 04:00:00+00:00,14.097382162927424,0.2443373918300936,21.531,1.0,0.9773495673203744
2018-11-15 05:00:00+00:00,8.668222222222223,0.24170418706953395,0.0,0.0,0.9668167482781358
2018-11-15 06:00:00+00:00,3.3361547081728364,0.23911807324806553,0.0,0.0,0.9564722929922621
2018-11-15 07:00:00+00:00,1.5435758551261456,0.23824865197091158,0.0,0.0,0.9529946078836463
2018-11-15 08:00:00+00:00,1.8159142550555296,0.23838073921442793,2.71,1.0,0.9535229568577117
2018-11-15 09:00:00+00:00,1.0171481481481481,0.23799332850296362,0.0,0.0,0.9519733140118545
2018-11-15 10:00:00+00:00,0.5898888888888889,0.2377861028681026,0.0,0.0,0.9511444114724104
2018-11-15 11:00:00+00:00,10.423925925925925,0.24255572347686333,0.0,0.0,0.9702228939074533
2018-11-15 12:00:00+00:00,3.879696718106996,0.23938169734898618,0.0,0.0,0.9575267893959447
2018-11-15 13:00:00+00:00,22.315565412186398,0.2483233048426856,0.0,0.0,0.9932932193707424
2018-11-15 14:00:00+00:00,58.85182991426592,0.2660438116375997,72.364,1.0,0.9358247534496011
2018-11-15 15:00:00+00:00,139.4234624621658,0.3051219763460121,71.026,0.5094264533795647,0.7795120946159515
2018-11-15 16:00:00+00:00,88.63727589284875,0.28049009412011744,185.15,1.0,0.8780396235195302
2018-11-15 17:00:00+00:00,47.40891126742326,0.260493865018851,51.301,1.0,0.9580245399245959
2018-11-15 18:00:00+00:00,15.660048605911866,0.2450953029547931,62.161,1.0,0.9803812118191724
2018-11-15 19:00:00+00:00,17.17125517058275,0.24582825544905385,6.798,0.39589418085441525,0.9833130217962154
2018-11-15 20:00:00+00:00,20.727565224124756,0.2475531065614336,42.653,1.0,0.9902124262457344
2018-11-15 21:00:00+00:00,12.308481481481481,0.24346975450829828,2.282,0.18540061204408886,0.9738790180331931
2018-11-15 22:00:00+00:00,14.755224202398264,0.24465645275461037,0.0,0.0,0.9786258110184415
2018-11-15 23:00:00+00:00,20.72370166821543,0.24755123269256174,41.218999999999994,1.0,0.990204930770247
2018-11-16 00:00:00+00:00,43.402647729214614,0.25855078131233244,1.413,0.03255561754701201,0.9657968747506702
2018-11-16 01:00:00+00:00,46.893659967476395,0.2602439622363354,24.377000000000002,0.5198357308196232,0.9590241510546584
2018-11-16 02:00:00+00:00,33.41638573609441,0.25370732985618244,0.882,0.026394236856301174,0.9851706805752702
2018-11-16 03:00:00+00:00,29.77029287800345,0.2519389330551627,8.067,0.2709748282644714,0.9922442677793493
2018-11-16 04:00:00+00:00,19.596105989203366,0.24700433587198745,26.873,1.0,0.9880173434879498
2018-11-16 05:00:00+00:00,13.181720961104478,0.2438932856585987,18.454,1.0,0.9755731426343948
2018-11-16 06:00:00+00:00,5.737666666666667,0.24028283405649836,0.0,0.0,0.9611313362259934
2018-11-16 07:00:00+00:00,4.409333333333333,0.23963857717419162,0.0,0.0,0.9585543086967665
2018-11-16 08:00:00+00:00,3.174851851851852,0.23903983951507643,0.0,0.0,0.9561593580603057
2018-11-16 09:00:00+00:00,2.528653944864801,0.23872642612819417,5.981,1.0,0.9549057045127767
2018-11-16 10:00:00+00:00,0.6323747510951289,0.2378067089979348,0.0,0.0,0.9512268359917392
2018-11-16 11:00:00+00:00,8.69974074074074,0.24171947391205012,0.0,0.0,0.9668778956482005
2018-11-16 12:00:00+00:00,3.468518518518519,0.23918227121226895,0.0,0.0,0.9567290848490758
2018-11-16 13:00:00+00:00,25.269177585291366,0.24975584057933894,0.0,0.0,0.9990233623173558
2018-11-16 14:00:00+00:00,63.70684213903282,0.268398548179248,9.888,0.15521095800699997,0.9264058072830079
2018-11-16 15:00:00+00:00,145.2139528508984,0.30793043051279156,87.753,0.6043014343814627,0.7682782779488337
2018-11-16 16:00:00+00:00,101.25898820744236,0.2866117691704356,120.125,1.0,0.8535529233182575
2018-11-16 17:00:00+00:00,50.963276982388294,0.26221777310474914,56.20399999999999,1.0,0.9511289075810034
2018-11-16 18:00:00+00:00,15.901141588123108,0.24521223581280974,11.138000000000002,0.7004528535434968,0.980848943251239
2018-11-16 19:00:00+00:00,16.839778109650794,0.24566748527753648,40.097,1.0,0.9826699411101459
2018-11-16 20:00:00+00:00,18.786847050754393,0.24661183601703335,9.138,0.48640413025734724,0.9864473440681334
2018-11-16 21:00:00+00:00,15.959105336519338,0.2452403488947384,18.564,1.0,0.9809613955789536
2018-11-16 22:00:00+00:00,16.810390758440615,0.24565323207557668,0.874,0.05199165281515889,0.9826129283023067
2018-11-16 23:00:00+00:00,20.273158425151475,0.24733271405884474,0.0,0.0,0.989330856235379
2018-11-17 00:00:00+00:00,44.59700065600224,0.2591300561627612,47.235,1.0,0.9634797753489552
2018-11-17 01:00:00+00:00,44.8446743668967,0.25925018074956935,2.401,0.05354035978400063,0.9629992770017226
2018-11-17 02:00:00+00:00,32.54641257356499,0.253285382907087,0.0,0.0,0.9868584683716519
2018-11-17 03:00:00+00:00,21.913851851851852,0.24812846916442102,0.946,0.0431690424118687,0.9925138766576841
2018-11-17 04:00:00+00:00,24.518485696269565,0.24939174641422415,32.727,1.0,0.9975669856568966
2018-11-17 05:00:00+00:00,21.702111111111112,0.24802577247973823,0.0,0.0,0.9921030899189529
2018-11-17 06:00:00+00:00,9.782029016770627,0.24224439612319604,0.0,0.0,0.9689775844927841
2018-11-17 07:00:00+00:00,7.641911378821941,0.24120641455441724,10.447,1.0,0.964825658217669
2018-11-17 08:00:00+00:00,9.262151157130868,0.24199224940623357,0.0,0.0,0.9679689976249343
2018-11-17 09:00:00+00:00,2.125185185185185,0.23853073915814194,0.0,0.0,0.9541229566325677
2018-11-17 10:00:00+00:00,1.470814814814815,0.23821336203290577,0.0,0.0,0.9528534481316231
2018-11-17 11:00:00+00:00,1.6983703703703705,0.23832372908392746,0.0,0.0,0.9532949163357098
2018-11-17 12:00:00+00:00,0.8989629629629631,0.23793600733437473,0.0,0.0,0.9517440293374989
2018-11-17 13:00:00+00:00,5.639412139917696,0.24023517948555045,0.0,0.0,0.9609407179422018
2018-11-17 14:00:00+00:00,25.56638780709308,0.24989999094136228,23.727,0.9280544509857289,0.9995999637654491
2018-11-17 15:00:00+00:00,21.712287438271606,0.2480307081149777,0.0,0.0,0.9921228324599108
2018-11-17 16:00:00+00:00,38.60240740740741,0.2562226097710146,11.711,0.3033748614795661,0.9751095609159417
2018-11-17 17:00:00+00:00,32.99711111111111,0.2535039768604067,23.393,0.7089408500407444,0.9859840925583732
2018-11-17 18:00:00+00:00,30.292271262224013,0.2521920985506077,29.345,0.9687289456104499,0.9912316057975692
2018-11-17 19:00:00+00:00,34.61572742554917,0.2542890243136494,0.0,0.0,0.9828439027454023
2018-11-17 20:00:00+00:00,31.648358635890954,0.25284981646039006,0.0,0.0,0.9886007341584397
